runSeed,testYear,wDE,wCOBYLA
274093026,2019,"[0.33408787253071676, 0.3612113644944335, 0.2709514885548052, 0.033749274420044516]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
274093026,2020,"[0.30446419101328115, 0.4190753787397466, 0.25458558475723775, 0.021874845489734392]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
274093026,2021,"[0.3366807688841324, 0.35744246220143516, 0.27237870903542344, 0.033498059879009015]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
274093026,2022,"[0.2724938236957096, 0.47011307234279054, 0.2127288659231755, 0.0446642380383242]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
274093026,2023,"[0.3554828369265109, 0.518755432243483, 0.09214002398702084, 0.03362170684298532]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
3686333037,2007,"[0.4299007460753885, 0.2314715621891349, 0.33109810022014335, 0.00752959151533313]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
3686333037,2008,"[0.6157351524002971, 0.29527195183419536, 0.08648185890240812, 0.0025110368630993076]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
3686333037,2009,"[0.5065863588869775, 0.2693432687296358, 0.19204137379309505, 0.032028998590291735]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
3686333037,2010,"[0.5728149340538942, 0.025783839710756616, 0.3364898361845132, 0.064911390050836]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
3686333037,2011,"[0.5705563344849512, 0.23928963916870477, 0.19015395159445325, 7.475189081114483e-08]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
3686333037,2012,"[0.5696653009921283, 0.24136889824221747, 0.18895724731958166, 8.553446072382688e-06]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
3686333037,2013,"[0.5262102607697903, 0.2921907946299715, 0.14871971045687848, 0.03287923414335976]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
3686333037,2014,"[0.5086680238411386, 0.3838424566291734, 0.10748910622048483, 4.133092031012496e-07]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
3686333037,2015,"[0.31276218231640696, 0.24209193993055164, 0.3254048404382587, 0.11974103731478268]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
3686333037,2016,"[0.42343272122288833, 0.25330766269688737, 0.24812978859238752, 0.0751298274878368]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
3686333037,2017,"[0.04067413012386575, 0.38670010977278096, 0.41457475925559734, 0.15805100084775583]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
3686333037,2018,"[0.3273397064559731, 0.3748342815801295, 0.2667123312643249, 0.031113680699572467]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
3686333037,2019,"[0.3330339466851228, 0.3604451537144327, 0.27036139933376674, 0.03615950026667767]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
3686333037,2020,"[0.3295191149138044, 0.3681407652561977, 0.26533026328213655, 0.03700985654786134]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
3686333037,2021,"[0.3334850405368932, 0.3612707751621772, 0.2718251136028475, 0.03341907069808216]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
3686333037,2022,"[0.255412674315899, 0.45072500596144527, 0.2442790244116253, 0.049583295311030354]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
3686333037,2023,"[0.35585060529389245, 0.519233747359574, 0.09174089800857045, 0.03317474933796304]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
3554648815,2007,"[0.42633134183301713, 0.22234997524351813, 0.30128533929365864, 0.05003334362980597]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
3554648815,2008,"[0.6137364056042409, 0.2982999111916332, 0.08713691796203368, 0.0008267652420921757]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
3554648815,2009,"[0.4845401493568225, 0.30979835032906144, 0.19804792584318812, 0.007613574470927807]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
3554648815,2010,"[0.5640624134636467, 0.057742727508698, 0.2968240561814842, 0.08137080284617104]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
3554648815,2011,"[0.5911506356250459, 0.07301283257335561, 0.27830984880483023, 0.05752668299676823]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
3554648815,2012,"[0.5679755114497518, 0.24846127122705156, 0.18114645893424744, 0.0024167583889493018]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
3554648815,2013,"[0.5280243057439394, 0.32202962524684936, 0.11887911760055873, 0.03106695140865264]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
3554648815,2014,"[0.5250290036056185, 0.41441680801950637, 0.060435783908099845, 0.00011840446677523027]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
3554648815,2015,"[0.3111346791958674, 0.2469954177627945, 0.31917115929406376, 0.12269874374727442]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
3554648815,2016,"[0.43698537137940796, 0.25091560885638714, 0.24021539357850147, 0.07188362618570347]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
3554648815,2017,"[0.3148168290236075, 0.36365165875629113, 0.28430009655850164, 0.037231415661599654]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
3554648815,2018,"[0.32436772893089894, 0.3737241902273846, 0.2685128017794214, 0.03339527906229509]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
3554648815,2019,"[0.30638061799583527, 0.4068143720996609, 0.26307225886770197, 0.023732751036801853]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
3554648815,2020,"[0.32939299810135014, 0.3375311548782513, 0.2966601307452948, 0.03641571627510366]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
3554648815,2021,"[0.3347699480186053, 0.35970642641485073, 0.27209819258549167, 0.03342543298105224]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
3554648815,2022,"[0.27445411714631013, 0.4747800193386788, 0.20768880415682037, 0.04307705935819066]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
3554648815,2023,"[0.3560871193497438, 0.5181294256633834, 0.09110264246679182, 0.03468081252008089]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
1188673835,2007,"[0.427374248827347, 0.22930504555592002, 0.3284390621983354, 0.014881643418397515]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
1188673835,2008,"[0.6136797224864938, 0.2984339578616206, 0.08709137383491072, 0.0007949458169748634]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
1188673835,2009,"[0.5090258473929433, 0.28974519949697797, 0.1655869199492711, 0.035642033160807524]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
1188673835,2010,"[0.5717035676678863, 0.024563849708704944, 0.3386242680525595, 0.0651083145708492]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
1188673835,2011,"[0.5703613870435734, 0.24047958084916937, 0.1887364336152769, 0.00042259849198041864]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
1188673835,2012,"[0.5703890270731827, 0.23959676926007703, 0.19000394909777146, 1.0254568968791009e-05]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
1188673835,2013,"[0.5330308903006213, 0.30790289136051063, 0.1406884930275079, 0.01837772531136021]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
1188673835,2014,"[0.508409890941036, 0.3829938085549235, 0.10859586010821484, 4.403958257227596e-07]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
1188673835,2015,"[0.3209028841842167, 0.2376056650941202, 0.32429886478377073, 0.11719258593789238]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
1188673835,2016,"[0.4308460298737571, 0.24517106485350826, 0.25062578875444497, 0.07335711651828976]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
1188673835,2017,"[0.31769822964260946, 0.3672702122536482, 0.2799116285865826, 0.035119929517159795]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
1188673835,2018,"[0.3288934244797769, 0.37660186110133453, 0.26634261564898587, 0.02816209876990267]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
1188673835,2019,"[0.3064770751347282, 0.4087384285182512, 0.26136524950013884, 0.023419246846881733]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
1188673835,2020,"[0.3283082987995355, 0.3740728149862244, 0.26406761634246584, 0.033551269871774314]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
1188673835,2021,"[0.336014684574534, 0.3604585541162101, 0.2700027286153362, 0.03352403269391975]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
1188673835,2022,"[0.2922909026609985, 0.4639779552148316, 0.22018311296855597, 0.023548029155613912]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
1188673835,2023,"[0.3582976678949559, 0.516708923661883, 0.09213494233261472, 0.032858466110546235]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
2712977935,2007,"[0.4368013474933978, 0.2219786852777543, 0.3412199480287339, 1.9200114158900704e-08]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
2712977935,2008,"[0.6139073186151733, 0.29829152235581047, 0.08712797714922994, 0.0006731818797863314]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
2712977935,2009,"[0.5019531829473532, 0.2650283461408399, 0.19193608432990641, 0.0410823865819005]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
2712977935,2010,"[0.5762694429261322, 0.019968472484231975, 0.3049582904943765, 0.09880379409525923]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
2712977935,2011,"[0.5697531600986044, 0.24243388410506908, 0.1872925096663382, 0.0005204461299882812]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
2712977935,2012,"[0.5680485456902629, 0.24504218196601507, 0.18493527282822128, 0.001973999515500818]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
2712977935,2013,"[0.5259149325284217, 0.3073301036844494, 0.1513649419388295, 0.015390021848299401]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
2712977935,2014,"[0.4549782564636438, 0.478707724732589, 0.066226036646818, 8.798215694919797e-05]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
2712977935,2015,"[0.3161190646449976, 0.23907462095886473, 0.3269604384686796, 0.11784587592745804]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
2712977935,2016,"[0.4182681214236469, 0.254403220078284, 0.2591240630197796, 0.06820459547828961]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
2712977935,2017,"[0.3177781293282814, 0.36423341174096163, 0.2807022026974836, 0.0372862562332732]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
2712977935,2018,"[0.32628971803293944, 0.37360436072594144, 0.2695575644900971, 0.030548356751022018]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
2712977935,2019,"[0.3075541840868085, 0.41149292378615016, 0.25813543391018445, 0.02281745821685692]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
2712977935,2020,"[0.32916722980209245, 0.3579134265247017, 0.2849680120234285, 0.027951331649777384]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
2712977935,2021,"[0.33928591447623624, 0.355630703129505, 0.2732397107496613, 0.031843671644597386]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
2712977935,2022,"[0.25670513300964104, 0.45268446917607386, 0.24228850910178903, 0.04832188871249623]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
2712977935,2023,"[0.3401267344265427, 0.5442823200815008, 0.0776972448576273, 0.03789370063432919]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
709653492,2007,"[0.39534157719615803, 0.30288523220949, 0.2751246384315597, 0.026648552162792348]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
709653492,2008,"[0.6138564511214601, 0.2978845162690333, 0.08761218416147289, 0.000646848448033568]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
709653492,2009,"[0.5057738414799671, 0.2682366618414832, 0.19514042341842044, 0.030849073260129194]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
709653492,2010,"[0.5218504986935903, 0.1468949444337615, 0.33054629847524425, 0.0007082583974038652]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
709653492,2011,"[0.5344564193869219, 0.15035463128614182, 0.3151888298438438, 1.1948309259897077e-07]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
709653492,2012,"[0.5693231498428748, 0.24359380789391993, 0.18708296976602729, 7.249717805297216e-08]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
709653492,2013,"[0.4099152900084473, 0.22549513391123446, 0.14926186115451615, 0.21532771492580208]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
709653492,2014,"[0.5247056277395027, 0.41431619166746253, 0.06027449771007597, 0.0007036828829588231]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
709653492,2015,"[0.3180833505689149, 0.23415992283608825, 0.3354041846899646, 0.1123525419050323]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
709653492,2016,"[0.42109749748892134, 0.2572452904009444, 0.24988270822947706, 0.07177450388065701]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
709653492,2017,"[0.31927863531069406, 0.36855149336045323, 0.27925392481229283, 0.03291594651655965]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
709653492,2018,"[0.3256564134258714, 0.3727418316777675, 0.2695625442557226, 0.03203921064063841]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
709653492,2019,"[0.30601525181825145, 0.4094839173937035, 0.26121201815071715, 0.023288812637327908]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
709653492,2020,"[0.3302748861401909, 0.36383515463823546, 0.27018187764732027, 0.03570808157425325]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
709653492,2021,"[0.2813944342218635, 0.5237555607946217, 0.10279975668959454, 0.09205024829392033]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
709653492,2022,"[0.25556641895734744, 0.4472509361925398, 0.24653980656135283, 0.05064283828875997]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
709653492,2023,"[0.338627084532823, 0.5393692209814602, 0.08074124587878313, 0.04126244860693369]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
3255962050,2007,"[0.42051938311547615, 0.22736460543447068, 0.34072402332192514, 0.011391988128128083]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
3255962050,2008,"[0.6128350030078904, 0.29948535746737154, 0.08750700892348356, 0.00017263060125454656]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
3255962050,2009,"[0.5073540265692787, 0.2729094303035962, 0.1867727449658583, 0.032963798161266836]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
3255962050,2010,"[0.559375176808492, 0.045517113065803215, 0.34160518992993943, 0.05350252019576531]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
3255962050,2011,"[0.5352252125125736, 0.1515829996493403, 0.31317966871838515, 1.211911970072359e-05]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
3255962050,2012,"[0.5692906379076449, 0.2415553058715098, 0.189038560641525, 0.00011549557932023411]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
3255962050,2013,"[0.5263081297363952, 0.31099284917419806, 0.14179378812209828, 0.020905232967308483]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
3255962050,2014,"[0.5077526189325594, 0.3821790423226945, 0.11002274879785903, 4.558994688710475e-05]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
3255962050,2015,"[0.31092851740219596, 0.2472819913775017, 0.3187830649551602, 0.12300642626514217]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
3255962050,2016,"[0.4327566025378189, 0.25759665283210414, 0.23711767739779294, 0.07252906723228386]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
3255962050,2017,"[0.30854762250521284, 0.3842215641538402, 0.2767552776209906, 0.030475535719956454]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
3255962050,2018,"[0.3269907403010362, 0.38037649376134375, 0.26313921765480214, 0.029493548282817816]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
3255962050,2019,"[0.29569820747836323, 0.4068600842682701, 0.27242892552104825, 0.02501278273231839]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
3255962050,2020,"[0.3087141352110362, 0.4157434783508707, 0.25268893343242116, 0.022853453005671882]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
3255962050,2021,"[0.3347821502289932, 0.35909540201581874, 0.2719196800503395, 0.034202767704848515]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
3255962050,2022,"[0.27201641448167474, 0.47345486398460335, 0.2117512329587156, 0.042777488575006406]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
3255962050,2023,"[0.35808524154065796, 0.5154507082250819, 0.09291166213547188, 0.033552388098788265]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
3008723230,2007,"[0.4267831755199028, 0.23131251777188966, 0.3288321649347244, 0.013072141773483236]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
3008723230,2008,"[0.6133262837571893, 0.29925979567809785, 0.08729456685050102, 0.00011935371421176268]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
3008723230,2009,"[0.5194035538527175, 0.2921026073975505, 0.15625910647710997, 0.032234732272622094]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
3008723230,2010,"[0.5734784722220317, 0.02786030410370586, 0.3106148038693506, 0.08804641980491189]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
3008723230,2011,"[0.5687679121283358, 0.24286171219578667, 0.18835517352329006, 1.520215258738302e-05]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
3008723230,2012,"[0.5698169328629635, 0.24049233548916205, 0.18958740930831747, 0.00010332233955686055]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
3008723230,2013,"[0.5327826695238477, 0.3121869900078339, 0.11344110274070422, 0.0415892377276141]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
3008723230,2014,"[0.514107528889119, 0.37683557346081836, 0.1090404597513185, 1.6437898744160926e-05]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
3008723230,2015,"[0.3103568649451106, 0.24971949019174186, 0.31681545703057, 0.12310818783257751]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
3008723230,2016,"[0.42082966703991237, 0.2574423030003205, 0.2504547705545988, 0.07127325940516845]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
3008723230,2017,"[0.31049538874922705, 0.3690104275549027, 0.2814447387107993, 0.03904944498507099]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
3008723230,2018,"[0.3236073059928737, 0.3714321172331086, 0.2724802812329853, 0.03248029554103239]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
3008723230,2019,"[0.29638877848007916, 0.42236689820855977, 0.263650759236771, 0.01759356407459007]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
3008723230,2020,"[0.3068637341164931, 0.4133437663588723, 0.25529797721196107, 0.02449452231267353]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
3008723230,2021,"[0.29452539729828675, 0.43170249903925206, 0.23079243638294952, 0.04297966727951156]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
3008723230,2022,"[0.258038515453128, 0.46576788411246073, 0.2336461851407537, 0.042547415293657645]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
3008723230,2023,"[0.35599354792931587, 0.5187098720491785, 0.09070378537646767, 0.03459279464503798]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
1522677437,2007,"[0.4349496107053312, 0.2217783453470445, 0.34244371966061915, 0.0008283242870050201]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
1522677437,2008,"[0.6141579766756408, 0.29745812584647446, 0.08730297217525583, 0.0010809253026289867]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
1522677437,2009,"[0.506004554025783, 0.2639384059641705, 0.18967158553449004, 0.04038545447555639]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
1522677437,2010,"[0.5591180171314316, 0.04580828552305002, 0.34293707110448124, 0.052136626241037175]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
1522677437,2011,"[0.5692478747901324, 0.24134691021702132, 0.18939844418435892, 6.770808487422463e-06]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
1522677437,2012,"[0.5686951623176101, 0.24320759491989163, 0.1880952241224094, 2.018640088884761e-06]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
1522677437,2013,"[0.5278575223938314, 0.30953050147773037, 0.14095208495820705, 0.0216598911702311]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
1522677437,2014,"[0.5117155132421812, 0.38052030438737505, 0.10771601012393177, 4.817224651191333e-05]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
1522677437,2015,"[0.30816569472224337, 0.2515768836678806, 0.3159376786887729, 0.12431974292110298]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
1522677437,2016,"[0.4227605462108158, 0.2551396739549521, 0.24737092928224805, 0.07472885055198393]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
1522677437,2017,"[0.33321279819738353, 0.33567157903452655, 0.2947995564296502, 0.03631606633843969]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
1522677437,2018,"[0.32900480635014184, 0.3783467526698552, 0.26481487700933054, 0.02783356397067237]","[0.09829894768859501, 0.34415940810347023, 0.42372380227223544, 0.13381784193569937]"
1522677437,2019,"[0.27575087772816226, 0.404314261714786, 0.27764522509639045, 0.042289635460661175]","[0.22147428909931835, 0.3634957032173436, 0.36150567357400676, 0.05352433410933132]"
1522677437,2020,"[0.30180438662052333, 0.41455749474415526, 0.26237770492367346, 0.021260413711647965]","[0.12533852214936364, 0.47197251453328243, 0.26092229286590907, 0.14176667045144498]"
1522677437,2021,"[0.33592868057261543, 0.35886856346397344, 0.2714557511978191, 0.03374700476559196]","[0.2303636280345388, 0.24937039497702718, 0.2753713396064928, 0.24489463738194114]"
1522677437,2022,"[0.29393783977671323, 0.4672535185867985, 0.21684341272126106, 0.021965228915227064]","[0.1517517767342077, 0.5069719323442587, 0.2316556909710039, 0.10962059995052968]"
1522677437,2023,"[0.3391981947362451, 0.538782872164331, 0.08099531264872965, 0.04102362045069437]","[0.2520947220247708, 0.24639220030229186, 0.23603623227652207, 0.2654768453964153]"
291714184,2007,"[0.4366883675064736, 0.21965670452200348, 0.34349904469167436, 0.00015588327984849122]","[0.5536048170755546, 0.1693500203454829, 0.22856195136462162, 0.04848321121434087]"
291714184,2008,"[0.6139484764965362, 0.2978315627651185, 0.08728172047452572, 0.0009382402638196008]","[0.479627558674744, 0.2776216002842545, 0.12506804159111334, 0.11768279944988824]"
291714184,2009,"[0.5002666252027618, 0.26976666733850274, 0.20170241059099278, 0.02826429686774269]","[0.337534238005335, 0.20113856888932638, 0.3387138228486511, 0.1226133702566875]"
291714184,2010,"[0.5758921354333097, 0.03013061929392472, 0.3252572776676395, 0.06871996760512604]","[0.4847921198196635, 0.16085439257436135, 0.12647865778329312, 0.22787482982268178]"
291714184,2011,"[0.5697888996845817, 0.24163783542895784, 0.1884306315495266, 0.00014263333693396267]","[0.47571990240802886, 0.13367067310251646, 0.2105562614058432, 0.18005316308361158]"
291714184,2012,"[0.5687795481863211, 0.24336275459741327, 0.1878505947199658, 7.102496299783172e-06]","[0.4113674861598244, 0.136543189302122, 0.23603195866223253, 0.21605736587582106]"
291714184,2013,"[0.5284015328704113, 0.30912978774580885, 0.14362687302760685, 0.018841806356173094]","[0.4787774264771371, 0.1508026401737623, 0.1571997965835194, 0.2132201367655812]"
291714184,2014,"[0.5145634394871189, 0.38302985504935705, 0.1024066796191168, 2.5844407242906845e-08]","[0.3166512656609271, 0.33832894850835055, 0.17965001729507643, 0.16536976853564586]"
291714184,2015,"[0.3220167167265863, 0.23658269032867438, 0.32569907341347676, 0.11570151953126266]","[0.2857784891374371, 0.11784384804084606, 0.4426106454357614, 0.15376701738595533]"
291714184,2016,"[0.43387546384792297, 0.2481517626696385, 0.2528633338841594, 0.06510943959827921]","[0.3120155186771125, 0.09127405770038692, 0.41894758665359627, 0.17776283696890413]"
291714184,2017,"[0.315291584248407, 0.3763376121625959, 0.2730699384911602, 0.03530086509783696]","[0.2360916123969067, 0.25513043573210015, 0.2739574057491213, 0.2348205461218718]"
